district,name,state,statename,timestamp,dataname,data
219,Saran,10,Bihar,06-04-2020,Cases,1
219,Saran,10,Bihar,06-04-2020,Deaths,0
220,Vaishali,10,Bihar,06-04-2020,Cases,0
220,Vaishali,10,Bihar,06-04-2020,Deaths,0
221,Samastipur,10,Bihar,06-04-2020,Cases,0
221,Samastipur,10,Bihar,06-04-2020,Deaths,0
222,Begusarai,10,Bihar,06-04-2020,Cases,1
222,Begusarai,10,Bihar,06-04-2020,Deaths,0
223,Khagaria,10,Bihar,06-04-2020,Cases,0
223,Khagaria,10,Bihar,06-04-2020,Deaths,0
224,Bhagalpur,10,Bihar,06-04-2020,Cases,5
224,Bhagalpur,10,Bihar,06-04-2020,Deaths,0
225,Banka,10,Bihar,06-04-2020,Cases,0
225,Banka,10,Bihar,06-04-2020,Deaths,0
226,Munger,10,Bihar,06-04-2020,Cases,3
226,Munger,10,Bihar,06-04-2020,Deaths,1
227,Lakhisarai,10,Bihar,06-04-2020,Cases,1
227,Lakhisarai,10,Bihar,06-04-2020,Deaths,0
228,Sheikhpura,10,Bihar,06-04-2020,Cases,0
228,Sheikhpura,10,Bihar,06-04-2020,Deaths,0
229,Nalanda,10,Bihar,06-04-2020,Cases,2
229,Nalanda,10,Bihar,06-04-2020,Deaths,0
230,Patna,10,Bihar,06-04-2020,Cases,4
230,Patna,10,Bihar,06-04-2020,Deaths,0
231,Bhojpur,10,Bihar,06-04-2020,Cases,0
231,Bhojpur,10,Bihar,06-04-2020,Deaths,0
232,Buxar,10,Bihar,06-04-2020,Cases,0
232,Buxar,10,Bihar,06-04-2020,Deaths,0
233,Kaimur (bhabua),10,Bihar,06-04-2020,Cases,0
233,Kaimur (bhabua),10,Bihar,06-04-2020,Deaths,0
234,Rohtas,10,Bihar,06-04-2020,Cases,0
234,Rohtas,10,Bihar,06-04-2020,Deaths,0
235,Aurangabad,10,Bihar,06-04-2020,Cases,0
235,Aurangabad,10,Bihar,06-04-2020,Deaths,0
236,Gaya,10,Bihar,06-04-2020,Cases,5
236,Gaya,10,Bihar,06-04-2020,Deaths,0
237,Nawada,10,Bihar,06-04-2020,Cases,0
237,Nawada,10,Bihar,06-04-2020,Deaths,0
238,Jamui,10,Bihar,06-04-2020,Cases,0
238,Jamui,10,Bihar,06-04-2020,Deaths,0
239,Jehanabad,10,Bihar,06-04-2020,Cases,0
239,Jehanabad,10,Bihar,06-04-2020,Deaths,0
240,Arwal,10,Bihar,06-04-2020,Cases,0
240,Arwal,10,Bihar,06-04-2020,Deaths,0
241,North  District,11,Sikkim,06-04-2020,Cases,0
241,North  District,11,Sikkim,06-04-2020,Deaths,0
242,West District,11,Sikkim,06-04-2020,Cases,0
242,West District,11,Sikkim,06-04-2020,Deaths,0
243,South District,11,Sikkim,06-04-2020,Cases,0
243,South District,11,Sikkim,06-04-2020,Deaths,0
244,East District,11,Sikkim,06-04-2020,Cases,0
244,East District,11,Sikkim,06-04-2020,Deaths,0
245,Tawang,12,Arunachal Pradesh,06-04-2020,Cases,0
245,Tawang,12,Arunachal Pradesh,06-04-2020,Deaths,0
246,West Kameng,12,Arunachal Pradesh,06-04-2020,Cases,0
246,West Kameng,12,Arunachal Pradesh,06-04-2020,Deaths,0
247,East Kameng,12,Arunachal Pradesh,06-04-2020,Cases,0
247,East Kameng,12,Arunachal Pradesh,06-04-2020,Deaths,0
248,Papum Pare,12,Arunachal Pradesh,06-04-2020,Cases,0
248,Papum Pare,12,Arunachal Pradesh,06-04-2020,Deaths,0
249,Upper Subansiri,12,Arunachal Pradesh,06-04-2020,Cases,0
249,Upper Subansiri,12,Arunachal Pradesh,06-04-2020,Deaths,0
250,West Siang,12,Arunachal Pradesh,06-04-2020,Cases,0
250,West Siang,12,Arunachal Pradesh,06-04-2020,Deaths,0
251,East Siang,12,Arunachal Pradesh,06-04-2020,Cases,0
251,East Siang,12,Arunachal Pradesh,06-04-2020,Deaths,0
252,Upper Siang,12,Arunachal Pradesh,06-04-2020,Cases,0
252,Upper Siang,12,Arunachal Pradesh,06-04-2020,Deaths,0
253,Changlang,12,Arunachal Pradesh,06-04-2020,Cases,0
253,Changlang,12,Arunachal Pradesh,06-04-2020,Deaths,0
254,Tirap,12,Arunachal Pradesh,06-04-2020,Cases,0
254,Tirap,12,Arunachal Pradesh,06-04-2020,Deaths,0
255,Lower Subansiri,12,Arunachal Pradesh,06-04-2020,Cases,0
255,Lower Subansiri,12,Arunachal Pradesh,06-04-2020,Deaths,0
256,Kurung Kumey,12,Arunachal Pradesh,06-04-2020,Cases,0
256,Kurung Kumey,12,Arunachal Pradesh,06-04-2020,Deaths,0
257,Upper Dibang Valley,12,Arunachal Pradesh,06-04-2020,Cases,0
257,Upper Dibang Valley,12,Arunachal Pradesh,06-04-2020,Deaths,0
258,Lower Dibang Valley,12,Arunachal Pradesh,06-04-2020,Cases,0
258,Lower Dibang Valley,12,Arunachal Pradesh,06-04-2020,Deaths,0
259,Lohit,12,Arunachal Pradesh,06-04-2020,Cases,1
259,Lohit,12,Arunachal Pradesh,06-04-2020,Deaths,0
260,Anjaw,12,Arunachal Pradesh,06-04-2020,Cases,0
260,Anjaw,12,Arunachal Pradesh,06-04-2020,Deaths,0
261,Mon,13,Nagaland,06-04-2020,Cases,0
261,Mon,13,Nagaland,06-04-2020,Deaths,0
262,Mokokchung,13,Nagaland,06-04-2020,Cases,0
262,Mokokchung,13,Nagaland,06-04-2020,Deaths,0
263,Zunheboto,13,Nagaland,06-04-2020,Cases,0
263,Zunheboto,13,Nagaland,06-04-2020,Deaths,0
264,Wokha,13,Nagaland,06-04-2020,Cases,0
264,Wokha,13,Nagaland,06-04-2020,Deaths,0
265,Dimapur,13,Nagaland,06-04-2020,Cases,0
265,Dimapur,13,Nagaland,06-04-2020,Deaths,0
266,Phek,13,Nagaland,06-04-2020,Cases,0
266,Phek,13,Nagaland,06-04-2020,Deaths,0
267,Tuensang,13,Nagaland,06-04-2020,Cases,0
267,Tuensang,13,Nagaland,06-04-2020,Deaths,0
268,Longleng,13,Nagaland,06-04-2020,Cases,0
268,Longleng,13,Nagaland,06-04-2020,Deaths,0
269,Kiphire,13,Nagaland,06-04-2020,Cases,0
269,Kiphire,13,Nagaland,06-04-2020,Deaths,0
270,Kohima,13,Nagaland,06-04-2020,Cases,0
270,Kohima,13,Nagaland,06-04-2020,Deaths,0
271,Peren,13,Nagaland,06-04-2020,Cases,0
271,Peren,13,Nagaland,06-04-2020,Deaths,0
272,Senapati,14,Manipur,06-04-2020,Cases,0
272,Senapati,14,Manipur,06-04-2020,Deaths,0
273,Tamenglong,14,Manipur,06-04-2020,Cases,0
273,Tamenglong,14,Manipur,06-04-2020,Deaths,0
274,Churachandpur,14,Manipur,06-04-2020,Cases,0
274,Churachandpur,14,Manipur,06-04-2020,Deaths,0
275,Bishnupur,14,Manipur,06-04-2020,Cases,0
275,Bishnupur,14,Manipur,06-04-2020,Deaths,0
276,Thoubal,14,Manipur,06-04-2020,Cases,0
276,Thoubal,14,Manipur,06-04-2020,Deaths,0
277,Imphal West,14,Manipur,06-04-2020,Cases,2
277,Imphal West,14,Manipur,06-04-2020,Deaths,0
278,Imphal East,14,Manipur,06-04-2020,Cases,0
278,Imphal East,14,Manipur,06-04-2020,Deaths,0
279,Ukhrul,14,Manipur,06-04-2020,Cases,0
279,Ukhrul,14,Manipur,06-04-2020,Deaths,0
280,Chandel,14,Manipur,06-04-2020,Cases,0
280,Chandel,14,Manipur,06-04-2020,Deaths,0
281,Mamit,15,Mizoram,06-04-2020,Cases,0
281,Mamit,15,Mizoram,06-04-2020,Deaths,0
282,Kolasib,15,Mizoram,06-04-2020,Cases,0
282,Kolasib,15,Mizoram,06-04-2020,Deaths,0
283,Aizawl,15,Mizoram,06-04-2020,Cases,1
283,Aizawl,15,Mizoram,06-04-2020,Deaths,0
284,Champhai,15,Mizoram,06-04-2020,Cases,0
284,Champhai,15,Mizoram,06-04-2020,Deaths,0
285,Serchhip,15,Mizoram,06-04-2020,Cases,0
285,Serchhip,15,Mizoram,06-04-2020,Deaths,0
286,Lunglei,15,Mizoram,06-04-2020,Cases,0
286,Lunglei,15,Mizoram,06-04-2020,Deaths,0
287,Lawngtlai,15,Mizoram,06-04-2020,Cases,0
287,Lawngtlai,15,Mizoram,06-04-2020,Deaths,0
288,Saiha,15,Mizoram,06-04-2020,Cases,0
288,Saiha,15,Mizoram,06-04-2020,Deaths,0
289,West Tripura,16,Tripura,06-04-2020,Cases,0
289,West Tripura,16,Tripura,06-04-2020,Deaths,0
290,South Tripura,16,Tripura,06-04-2020,Cases,0
290,South Tripura,16,Tripura,06-04-2020,Deaths,0
291,Dhalai,16,Tripura,06-04-2020,Cases,0
291,Dhalai,16,Tripura,06-04-2020,Deaths,0
292,North Tripura,16,Tripura,06-04-2020,Cases,0
292,North Tripura,16,Tripura,06-04-2020,Deaths,0
293,West Garo Hills,17,Meghalaya,06-04-2020,Cases,0
293,West Garo Hills,17,Meghalaya,06-04-2020,Deaths,0
294,East Garo Hills,17,Meghalaya,06-04-2020,Cases,0
294,East Garo Hills,17,Meghalaya,06-04-2020,Deaths,0
295,South Garo Hills,17,Meghalaya,06-04-2020,Cases,0
295,South Garo Hills,17,Meghalaya,06-04-2020,Deaths,0
296,West Khasi Hills,17,Meghalaya,06-04-2020,Cases,0
296,West Khasi Hills,17,Meghalaya,06-04-2020,Deaths,0
297,Ribhoi,17,Meghalaya,06-04-2020,Cases,0
297,Ribhoi,17,Meghalaya,06-04-2020,Deaths,0
298,East Khasi Hills,17,Meghalaya,06-04-2020,Cases,0
298,East Khasi Hills,17,Meghalaya,06-04-2020,Deaths,0
299,West Jaintia Hills,17,Meghalaya,06-04-2020,Cases,0
299,West Jaintia Hills,17,Meghalaya,06-04-2020,Deaths,0
300,Kokrajhar,18,Assam,06-04-2020,Cases,0
300,Kokrajhar,18,Assam,06-04-2020,Deaths,0
301,Dhubri,18,Assam,06-04-2020,Cases,0
301,Dhubri,18,Assam,06-04-2020,Deaths,0
302,Goalpara,18,Assam,06-04-2020,Cases,3
302,Goalpara,18,Assam,06-04-2020,Deaths,0
303,Barpeta,18,Assam,06-04-2020,Cases,0
303,Barpeta,18,Assam,06-04-2020,Deaths,0
304,Morigaon,18,Assam,06-04-2020,Cases,1
304,Morigaon,18,Assam,06-04-2020,Deaths,0
305,Nagaon,18,Assam,06-04-2020,Cases,0
305,Nagaon,18,Assam,06-04-2020,Deaths,0
306,Sonitpur,18,Assam,06-04-2020,Cases,0
306,Sonitpur,18,Assam,06-04-2020,Deaths,0
307,Lakhimpur,18,Assam,06-04-2020,Cases,1
307,Lakhimpur,18,Assam,06-04-2020,Deaths,0
308,Dhemaji,18,Assam,06-04-2020,Cases,0
308,Dhemaji,18,Assam,06-04-2020,Deaths,0
309,Tinsukia,18,Assam,06-04-2020,Cases,0
309,Tinsukia,18,Assam,06-04-2020,Deaths,0
310,Dibrugarh,18,Assam,06-04-2020,Cases,0
310,Dibrugarh,18,Assam,06-04-2020,Deaths,0
311,Sivasagar,18,Assam,06-04-2020,Cases,0
311,Sivasagar,18,Assam,06-04-2020,Deaths,0
312,Jorhat,18,Assam,06-04-2020,Cases,8
312,Jorhat,18,Assam,06-04-2020,Deaths,0
313,Golaghat,18,Assam,06-04-2020,Cases,1
313,Golaghat,18,Assam,06-04-2020,Deaths,0
314,Karbi Anglong East,18,Assam,06-04-2020,Cases,0
314,Karbi Anglong East,18,Assam,06-04-2020,Deaths,0
315,Dima Hasao,18,Assam,06-04-2020,Cases,0
315,Dima Hasao,18,Assam,06-04-2020,Deaths,0
316,Cachar,18,Assam,06-04-2020,Cases,1
316,Cachar,18,Assam,06-04-2020,Deaths,0
317,Karimganj,18,Assam,06-04-2020,Cases,0
317,Karimganj,18,Assam,06-04-2020,Deaths,0
318,Hailakandi,18,Assam,06-04-2020,Cases,0
318,Hailakandi,18,Assam,06-04-2020,Deaths,0
319,Bongaigaon,18,Assam,06-04-2020,Cases,0
319,Bongaigaon,18,Assam,06-04-2020,Deaths,0
320,Chirang,18,Assam,06-04-2020,Cases,0
320,Chirang,18,Assam,06-04-2020,Deaths,0
321,Kamrup,18,Assam,06-04-2020,Cases,1
321,Kamrup,18,Assam,06-04-2020,Deaths,0
322,Kamrup Metropolitan,18,Assam,06-04-2020,Cases,5
322,Kamrup Metropolitan,18,Assam,06-04-2020,Deaths,0
323,Nalbari,18,Assam,06-04-2020,Cases,3
323,Nalbari,18,Assam,06-04-2020,Deaths,0
324,Baksa,18,Assam,06-04-2020,Cases,0
324,Baksa,18,Assam,06-04-2020,Deaths,0
325,Darrang,18,Assam,06-04-2020,Cases,0
325,Darrang,18,Assam,06-04-2020,Deaths,0
326,Udalguri,18,Assam,06-04-2020,Cases,0
326,Udalguri,18,Assam,06-04-2020,Deaths,0
327,Darjiling,19,West Bengal,06-04-2020,Cases,11
327,Darjiling,19,West Bengal,06-04-2020,Deaths,1
328,Jalpaiguri,19,West Bengal,06-04-2020,Cases,0
328,Jalpaiguri,19,West Bengal,06-04-2020,Deaths,0
329,Cooch Behar,19,West Bengal,06-04-2020,Cases,0
329,Cooch Behar,19,West Bengal,06-04-2020,Deaths,0
330,Uttar Dinajpur,19,West Bengal,06-04-2020,Cases,0
330,Uttar Dinajpur,19,West Bengal,06-04-2020,Deaths,0
331,Dakshin Dinajpur,19,West Bengal,06-04-2020,Cases,0
331,Dakshin Dinajpur,19,West Bengal,06-04-2020,Deaths,0
332,Maldah,19,West Bengal,06-04-2020,Cases,0
332,Maldah,19,West Bengal,06-04-2020,Deaths,0
333,Murshidabad,19,West Bengal,06-04-2020,Cases,0
333,Murshidabad,19,West Bengal,06-04-2020,Deaths,0
334,Birbhum,19,West Bengal,06-04-2020,Cases,0
334,Birbhum,19,West Bengal,06-04-2020,Deaths,0
335,Purba Barddhaman,19,West Bengal,06-04-2020,Cases,0
335,Purba Barddhaman,19,West Bengal,06-04-2020,Deaths,0
336,Nadia,19,West Bengal,06-04-2020,Cases,5
336,Nadia,19,West Bengal,06-04-2020,Deaths,0
337,North Twenty Four Pargan*,19,West Bengal,06-04-2020,Cases,10
337,North Twenty Four Pargan*,19,West Bengal,06-04-2020,Deaths,2
338,Hooghly,19,West Bengal,06-04-2020,Cases,3
338,Hooghly,19,West Bengal,06-04-2020,Deaths,0
339,Bankura,19,West Bengal,06-04-2020,Cases,0
339,Bankura,19,West Bengal,06-04-2020,Deaths,0
340,Puruliya,19,West Bengal,06-04-2020,Cases,0
340,Puruliya,19,West Bengal,06-04-2020,Deaths,0
341,Howrah,19,West Bengal,06-04-2020,Cases,2
341,Howrah,19,West Bengal,06-04-2020,Deaths,2
342,Kolkata,19,West Bengal,06-04-2020,Cases,14
342,Kolkata,19,West Bengal,06-04-2020,Deaths,1
343,South Twenty Four Pargan*,19,West Bengal,06-04-2020,Cases,1
343,South Twenty Four Pargan*,19,West Bengal,06-04-2020,Deaths,0
344,Paschim Medinipur,19,West Bengal,06-04-2020,Cases,1
344,Paschim Medinipur,19,West Bengal,06-04-2020,Deaths,0
345,Purba Medinipur,19,West Bengal,06-04-2020,Cases,5
345,Purba Medinipur,19,West Bengal,06-04-2020,Deaths,0
346,Garhwa,20,Jharkhand,06-04-2020,Cases,0
346,Garhwa,20,Jharkhand,06-04-2020,Deaths,0
347,Chatra,20,Jharkhand,06-04-2020,Cases,0
347,Chatra,20,Jharkhand,06-04-2020,Deaths,0
348,Kodarma,20,Jharkhand,06-04-2020,Cases,0
348,Kodarma,20,Jharkhand,06-04-2020,Deaths,0
349,Giridih,20,Jharkhand,06-04-2020,Cases,0
349,Giridih,20,Jharkhand,06-04-2020,Deaths,0
350,Deoghar,20,Jharkhand,06-04-2020,Cases,0
350,Deoghar,20,Jharkhand,06-04-2020,Deaths,0
351,Godda,20,Jharkhand,06-04-2020,Cases,0
351,Godda,20,Jharkhand,06-04-2020,Deaths,0
352,Sahibganj,20,Jharkhand,06-04-2020,Cases,0
352,Sahibganj,20,Jharkhand,06-04-2020,Deaths,0
353,Pakur,20,Jharkhand,06-04-2020,Cases,0
353,Pakur,20,Jharkhand,06-04-2020,Deaths,0
354,Dhanbad,20,Jharkhand,06-04-2020,Cases,0
354,Dhanbad,20,Jharkhand,06-04-2020,Deaths,0
355,Bokaro,20,Jharkhand,06-04-2020,Cases,1
355,Bokaro,20,Jharkhand,06-04-2020,Deaths,0
356,Lohardaga,20,Jharkhand,06-04-2020,Cases,0
356,Lohardaga,20,Jharkhand,06-04-2020,Deaths,0
357,Purbi Singhbhum,20,Jharkhand,06-04-2020,Cases,0
357,Purbi Singhbhum,20,Jharkhand,06-04-2020,Deaths,0
358,Palamu,20,Jharkhand,06-04-2020,Cases,0
358,Palamu,20,Jharkhand,06-04-2020,Deaths,0
359,Latehar,20,Jharkhand,06-04-2020,Cases,0
359,Latehar,20,Jharkhand,06-04-2020,Deaths,0
360,Hazaribagh,20,Jharkhand,06-04-2020,Cases,1
360,Hazaribagh,20,Jharkhand,06-04-2020,Deaths,0
361,Ramgarh,20,Jharkhand,06-04-2020,Cases,0
361,Ramgarh,20,Jharkhand,06-04-2020,Deaths,0
362,Dumka,20,Jharkhand,06-04-2020,Cases,0
362,Dumka,20,Jharkhand,06-04-2020,Deaths,0
363,Jamtara,20,Jharkhand,06-04-2020,Cases,0
363,Jamtara,20,Jharkhand,06-04-2020,Deaths,0
364,Ranchi,20,Jharkhand,06-04-2020,Cases,2
364,Ranchi,20,Jharkhand,06-04-2020,Deaths,0
365,Khunti,20,Jharkhand,06-04-2020,Cases,0
365,Khunti,20,Jharkhand,06-04-2020,Deaths,0
366,Gumla,20,Jharkhand,06-04-2020,Cases,0
366,Gumla,20,Jharkhand,06-04-2020,Deaths,0
367,Simdega,20,Jharkhand,06-04-2020,Cases,0
367,Simdega,20,Jharkhand,06-04-2020,Deaths,0
368,Pashchimi Singhbhum,20,Jharkhand,06-04-2020,Cases,0
368,Pashchimi Singhbhum,20,Jharkhand,06-04-2020,Deaths,0
369,Saraikela-kharsawan,20,Jharkhand,06-04-2020,Cases,0
369,Saraikela-kharsawan,20,Jharkhand,06-04-2020,Deaths,0
370,Bargarh,21,Odisha,06-04-2020,Cases,0
370,Bargarh,21,Odisha,06-04-2020,Deaths,0
371,Jharsuguda,21,Odisha,06-04-2020,Cases,0
371,Jharsuguda,21,Odisha,06-04-2020,Deaths,0
372,Sambalpur,21,Odisha,06-04-2020,Cases,0
372,Sambalpur,21,Odisha,06-04-2020,Deaths,0
373,Debagarh,21,Odisha,06-04-2020,Cases,0
373,Debagarh,21,Odisha,06-04-2020,Deaths,0
374,Sundargarh,21,Odisha,06-04-2020,Cases,0
374,Sundargarh,21,Odisha,06-04-2020,Deaths,0
375,Kendujhar,21,Odisha,06-04-2020,Cases,0
375,Kendujhar,21,Odisha,06-04-2020,Deaths,0
376,Mayurbhanj,21,Odisha,06-04-2020,Cases,0
376,Mayurbhanj,21,Odisha,06-04-2020,Deaths,0
377,Baleshwar,21,Odisha,06-04-2020,Cases,0
377,Baleshwar,21,Odisha,06-04-2020,Deaths,0
378,Bhadrak,21,Odisha,06-04-2020,Cases,3
378,Bhadrak,21,Odisha,06-04-2020,Deaths,0
379,Kendrapara,21,Odisha,06-04-2020,Cases,0
379,Kendrapara,21,Odisha,06-04-2020,Deaths,0
380,Jagatsinghapur,21,Odisha,06-04-2020,Cases,0
380,Jagatsinghapur,21,Odisha,06-04-2020,Deaths,0
381,Cuttack,21,Odisha,06-04-2020,Cases,1
381,Cuttack,21,Odisha,06-04-2020,Deaths,0
382,Jajapur,21,Odisha,06-04-2020,Cases,1
382,Jajapur,21,Odisha,06-04-2020,Deaths,0
383,Dhenkanal,21,Odisha,06-04-2020,Cases,0
383,Dhenkanal,21,Odisha,06-04-2020,Deaths,0
384,Anugul,21,Odisha,06-04-2020,Cases,0
384,Anugul,21,Odisha,06-04-2020,Deaths,0
385,Nayagarh,21,Odisha,06-04-2020,Cases,0
385,Nayagarh,21,Odisha,06-04-2020,Deaths,0
386,Khordha,21,Odisha,06-04-2020,Cases,32
386,Khordha,21,Odisha,06-04-2020,Deaths,0
387,Puri,21,Odisha,06-04-2020,Cases,1
387,Puri,21,Odisha,06-04-2020,Deaths,0
388,Ganjam,21,Odisha,06-04-2020,Cases,0
388,Ganjam,21,Odisha,06-04-2020,Deaths,0
389,Gajapati,21,Odisha,06-04-2020,Cases,0
389,Gajapati,21,Odisha,06-04-2020,Deaths,0
390,Kandhamal,21,Odisha,06-04-2020,Cases,0
390,Kandhamal,21,Odisha,06-04-2020,Deaths,0
391,Baudh,21,Odisha,06-04-2020,Cases,0
391,Baudh,21,Odisha,06-04-2020,Deaths,0
392,Subarnapur,21,Odisha,06-04-2020,Cases,0
392,Subarnapur,21,Odisha,06-04-2020,Deaths,0
393,Balangir,21,Odisha,06-04-2020,Cases,0
393,Balangir,21,Odisha,06-04-2020,Deaths,0
394,Nuapada,21,Odisha,06-04-2020,Cases,0
394,Nuapada,21,Odisha,06-04-2020,Deaths,0
395,Kalahandi,21,Odisha,06-04-2020,Cases,1
395,Kalahandi,21,Odisha,06-04-2020,Deaths,0
396,Rayagada,21,Odisha,06-04-2020,Cases,0
396,Rayagada,21,Odisha,06-04-2020,Deaths,0
397,Nabarangapur,21,Odisha,06-04-2020,Cases,0
397,Nabarangapur,21,Odisha,06-04-2020,Deaths,0
398,Koraput,21,Odisha,06-04-2020,Cases,0
398,Koraput,21,Odisha,06-04-2020,Deaths,0
399,Malkangiri,21,Odisha,06-04-2020,Cases,0
399,Malkangiri,21,Odisha,06-04-2020,Deaths,0
400,Koriya,22,Chhattisgarh,06-04-2020,Cases,0
400,Koriya,22,Chhattisgarh,06-04-2020,Deaths,0
401,Surguja,22,Chhattisgarh,06-04-2020,Cases,0
401,Surguja,22,Chhattisgarh,06-04-2020,Deaths,0
402,Jashpur,22,Chhattisgarh,06-04-2020,Cases,0
402,Jashpur,22,Chhattisgarh,06-04-2020,Deaths,0
403,Raigarh,22,Chhattisgarh,06-04-2020,Cases,0
403,Raigarh,22,Chhattisgarh,06-04-2020,Deaths,0
404,Korba,22,Chhattisgarh,06-04-2020,Cases,2
404,Korba,22,Chhattisgarh,06-04-2020,Deaths,0
405,Janjgir - Champa,22,Chhattisgarh,06-04-2020,Cases,0
405,Janjgir - Champa,22,Chhattisgarh,06-04-2020,Deaths,0
406,Bilaspur,22,Chhattisgarh,06-04-2020,Cases,1
406,Bilaspur,22,Chhattisgarh,06-04-2020,Deaths,0
407,Kabeerdham,22,Chhattisgarh,06-04-2020,Cases,0
407,Kabeerdham,22,Chhattisgarh,06-04-2020,Deaths,0
408,Rajnandgaon,22,Chhattisgarh,06-04-2020,Cases,1
408,Rajnandgaon,22,Chhattisgarh,06-04-2020,Deaths,0
409,Durg,22,Chhattisgarh,06-04-2020,Cases,1
409,Durg,22,Chhattisgarh,06-04-2020,Deaths,0
410,Raipur,22,Chhattisgarh,06-04-2020,Cases,5
410,Raipur,22,Chhattisgarh,06-04-2020,Deaths,0
411,Mahasamund,22,Chhattisgarh,06-04-2020,Cases,0
411,Mahasamund,22,Chhattisgarh,06-04-2020,Deaths,0
412,Dhamtari,22,Chhattisgarh,06-04-2020,Cases,0
412,Dhamtari,22,Chhattisgarh,06-04-2020,Deaths,0
413,Uttar Bastar Kanker,22,Chhattisgarh,06-04-2020,Cases,0
413,Uttar Bastar Kanker,22,Chhattisgarh,06-04-2020,Deaths,0
414,Bastar,22,Chhattisgarh,06-04-2020,Cases,0
414,Bastar,22,Chhattisgarh,06-04-2020,Deaths,0
415,Narayanpur,22,Chhattisgarh,06-04-2020,Cases,0
415,Narayanpur,22,Chhattisgarh,06-04-2020,Deaths,0
416,Dakshin Bastar Dantewada,22,Chhattisgarh,06-04-2020,Cases,0
416,Dakshin Bastar Dantewada,22,Chhattisgarh,06-04-2020,Deaths,0
417,Bijapur,22,Chhattisgarh,06-04-2020,Cases,0
417,Bijapur,22,Chhattisgarh,06-04-2020,Deaths,0
418,Sheopur,23,Madhya Pradesh,06-04-2020,Cases,0
418,Sheopur,23,Madhya Pradesh,06-04-2020,Deaths,0
419,Morena,23,Madhya Pradesh,06-04-2020,Cases,12
419,Morena,23,Madhya Pradesh,06-04-2020,Deaths,0
420,Bhind,23,Madhya Pradesh,06-04-2020,Cases,0
420,Bhind,23,Madhya Pradesh,06-04-2020,Deaths,0
421,Gwalior,23,Madhya Pradesh,06-04-2020,Cases,2
421,Gwalior,23,Madhya Pradesh,06-04-2020,Deaths,0
422,Datia,23,Madhya Pradesh,06-04-2020,Cases,0
422,Datia,23,Madhya Pradesh,06-04-2020,Deaths,0
423,Shivpuri,23,Madhya Pradesh,06-04-2020,Cases,3
423,Shivpuri,23,Madhya Pradesh,06-04-2020,Deaths,0
424,Tikamgarh,23,Madhya Pradesh,06-04-2020,Cases,0
424,Tikamgarh,23,Madhya Pradesh,06-04-2020,Deaths,0
425,Chhatarpur,23,Madhya Pradesh,06-04-2020,Cases,0
425,Chhatarpur,23,Madhya Pradesh,06-04-2020,Deaths,0
426,Panna,23,Madhya Pradesh,06-04-2020,Cases,0
426,Panna,23,Madhya Pradesh,06-04-2020,Deaths,0
427,Sagar,23,Madhya Pradesh,06-04-2020,Cases,0
427,Sagar,23,Madhya Pradesh,06-04-2020,Deaths,0
428,Damoh,23,Madhya Pradesh,06-04-2020,Cases,0
428,Damoh,23,Madhya Pradesh,06-04-2020,Deaths,0
429,Satna,23,Madhya Pradesh,06-04-2020,Cases,0
429,Satna,23,Madhya Pradesh,06-04-2020,Deaths,0
430,Rewa,23,Madhya Pradesh,06-04-2020,Cases,0
430,Rewa,23,Madhya Pradesh,06-04-2020,Deaths,0
431,Umaria,23,Madhya Pradesh,06-04-2020,Cases,0
431,Umaria,23,Madhya Pradesh,06-04-2020,Deaths,0
432,Neemuch,23,Madhya Pradesh,06-04-2020,Cases,0
432,Neemuch,23,Madhya Pradesh,06-04-2020,Deaths,0
433,Mandsaur,23,Madhya Pradesh,06-04-2020,Cases,0
433,Mandsaur,23,Madhya Pradesh,06-04-2020,Deaths,0
434,Ratlam,23,Madhya Pradesh,06-04-2020,Cases,0
434,Ratlam,23,Madhya Pradesh,06-04-2020,Deaths,0
435,Ujjain,23,Madhya Pradesh,06-04-2020,Cases,6
435,Ujjain,23,Madhya Pradesh,06-04-2020,Deaths,2
436,Shajapur,23,Madhya Pradesh,06-04-2020,Cases,0
436,Shajapur,23,Madhya Pradesh,06-04-2020,Deaths,0
437,Dewas,23,Madhya Pradesh,06-04-2020,Cases,0
437,Dewas,23,Madhya Pradesh,06-04-2020,Deaths,0
438,Dhar,23,Madhya Pradesh,06-04-2020,Cases,0
438,Dhar,23,Madhya Pradesh,06-04-2020,Deaths,0
439,Indore,23,Madhya Pradesh,06-04-2020,Cases,133
439,Indore,23,Madhya Pradesh,06-04-2020,Deaths,9
440,West Nimar,23,Madhya Pradesh,06-04-2020,Cases,5
440,West Nimar,23,Madhya Pradesh,06-04-2020,Deaths,1
441,Barwani,23,Madhya Pradesh,06-04-2020,Cases,3
441,Barwani,23,Madhya Pradesh,06-04-2020,Deaths,0
442,Rajgarh,23,Madhya Pradesh,06-04-2020,Cases,0
442,Rajgarh,23,Madhya Pradesh,06-04-2020,Deaths,0
443,Vidisha,23,Madhya Pradesh,06-04-2020,Cases,0
443,Vidisha,23,Madhya Pradesh,06-04-2020,Deaths,0
444,Bhopal,23,Madhya Pradesh,06-04-2020,Cases,19
444,Bhopal,23,Madhya Pradesh,06-04-2020,Deaths,1
445,Sehore,23,Madhya Pradesh,06-04-2020,Cases,0
445,Sehore,23,Madhya Pradesh,06-04-2020,Deaths,0
446,Raisen,23,Madhya Pradesh,06-04-2020,Cases,0
