,fips,county_name,state_name,county_state
2049,39009,Athens County,Ohio,Athens-Ohio
2050,39011,Auglaize County,Ohio,Auglaize-Ohio
2051,39013,Belmont County,Ohio,Belmont-Ohio
2052,39015,Brown County,Ohio,Brown-Ohio
2053,39017,Butler County,Ohio,Butler-Ohio
2054,39019,Carroll County,Ohio,Carroll-Ohio
2055,39021,Champaign County,Ohio,Champaign-Ohio
2056,39023,Clark County,Ohio,Clark-Ohio
2057,39025,Clermont County,Ohio,Clermont-Ohio
2058,39027,Clinton County,Ohio,Clinton-Ohio
2059,39029,Columbiana County,Ohio,Columbiana-Ohio
2060,39031,Coshocton County,Ohio,Coshocton-Ohio
2061,39033,Crawford County,Ohio,Crawford-Ohio
2062,39035,Cuyahoga County,Ohio,Cuyahoga-Ohio
2063,39037,Darke County,Ohio,Darke-Ohio
2064,39039,Defiance County,Ohio,Defiance-Ohio
2065,39041,Delaware County,Ohio,Delaware-Ohio
2066,39043,Erie County,Ohio,Erie-Ohio
2067,39045,Fairfield County,Ohio,Fairfield-Ohio
2068,39047,Fayette County,Ohio,Fayette-Ohio
2069,39049,Franklin County,Ohio,Franklin-Ohio
2070,39051,Fulton County,Ohio,Fulton-Ohio
2071,39053,Gallia County,Ohio,Gallia-Ohio
2072,39055,Geauga County,Ohio,Geauga-Ohio
2073,39057,Greene County,Ohio,Greene-Ohio
2074,39059,Guernsey County,Ohio,Guernsey-Ohio
2075,39061,Hamilton County,Ohio,Hamilton-Ohio
2076,39063,Hancock County,Ohio,Hancock-Ohio
2077,39065,Hardin County,Ohio,Hardin-Ohio
2078,39067,Harrison County,Ohio,Harrison-Ohio
2079,39069,Henry County,Ohio,Henry-Ohio
2080,39071,Highland County,Ohio,Highland-Ohio
2081,39073,Hocking County,Ohio,Hocking-Ohio
2082,39075,Holmes County,Ohio,Holmes-Ohio
2083,39077,Huron County,Ohio,Huron-Ohio
2084,39079,Jackson County,Ohio,Jackson-Ohio
2085,39081,Jefferson County,Ohio,Jefferson-Ohio
2086,39083,Knox County,Ohio,Knox-Ohio
2087,39085,Lake County,Ohio,Lake-Ohio
2088,39087,Lawrence County,Ohio,Lawrence-Ohio
2089,39089,Licking County,Ohio,Licking-Ohio
2090,39091,Logan County,Ohio,Logan-Ohio
2091,39093,Lorain County,Ohio,Lorain-Ohio
2092,39095,Lucas County,Ohio,Lucas-Ohio
2093,39097,Madison County,Ohio,Madison-Ohio
2094,39099,Mahoning County,Ohio,Mahoning-Ohio
2095,39101,Marion County,Ohio,Marion-Ohio
2096,39103,Medina County,Ohio,Medina-Ohio
2097,39105,Meigs County,Ohio,Meigs-Ohio
2098,39107,Mercer County,Ohio,Mercer-Ohio
2099,39109,Miami County,Ohio,Miami-Ohio
2100,39111,Monroe County,Ohio,Monroe-Ohio
2101,39113,Montgomery County,Ohio,Montgomery-Ohio
2102,39115,Morgan County,Ohio,Morgan-Ohio
2103,39117,Morrow County,Ohio,Morrow-Ohio
2104,39119,Muskingum County,Ohio,Muskingum-Ohio
2105,39121,Noble County,Ohio,Noble-Ohio
2106,39123,Ottawa County,Ohio,Ottawa-Ohio
2107,39125,Paulding County,Ohio,Paulding-Ohio
2108,39127,Perry County,Ohio,Perry-Ohio
2109,39129,Pickaway County,Ohio,Pickaway-Ohio
2110,39131,Pike County,Ohio,Pike-Ohio
2111,39133,Portage County,Ohio,Portage-Ohio
2112,39135,Preble County,Ohio,Preble-Ohio
2113,39137,Putnam County,Ohio,Putnam-Ohio
2114,39139,Richland County,Ohio,Richland-Ohio
2115,39141,Ross County,Ohio,Ross-Ohio
2116,39143,Sandusky County,Ohio,Sandusky-Ohio
2117,39145,Scioto County,Ohio,Scioto-Ohio
2118,39147,Seneca County,Ohio,Seneca-Ohio
2119,39149,Shelby County,Ohio,Shelby-Ohio
2120,39151,Stark County,Ohio,Stark-Ohio
2121,39153,Summit County,Ohio,Summit-Ohio
2122,39155,Trumbull County,Ohio,Trumbull-Ohio
2123,39157,Tuscarawas County,Ohio,Tuscarawas-Ohio
2124,39159,Union County,Ohio,Union-Ohio
2125,39161,Van Wert County,Ohio,Van Wert-Ohio
2126,39163,Vinton County,Ohio,Vinton-Ohio
2127,39165,Warren County,Ohio,Warren-Ohio
2128,39167,Washington County,Ohio,Washington-Ohio
2129,39169,Wayne County,Ohio,Wayne-Ohio
2130,39171,Williams County,Ohio,Williams-Ohio
2131,39173,Wood County,Ohio,Wood-Ohio
2132,39175,Wyandot County,Ohio,Wyandot-Ohio
2133,40001,Adair County,Oklahoma,Adair-Oklahoma
2134,40003,Alfalfa County,Oklahoma,Alfalfa-Oklahoma
2135,40005,Atoka County,Oklahoma,Atoka-Oklahoma
2136,40007,Beaver County,Oklahoma,Beaver-Oklahoma
2137,40009,Beckham County,Oklahoma,Beckham-Oklahoma
2138,40011,Blaine County,Oklahoma,Blaine-Oklahoma
2139,40013,Bryan County,Oklahoma,Bryan-Oklahoma
2140,40015,Caddo County,Oklahoma,Caddo-Oklahoma
2141,40017,Canadian County,Oklahoma,Canadian-Oklahoma
2142,40019,Carter County,Oklahoma,Carter-Oklahoma
2143,40021,Cherokee County,Oklahoma,Cherokee-Oklahoma
2144,40023,Choctaw County,Oklahoma,Choctaw-Oklahoma
2145,40025,Cimarron County,Oklahoma,Cimarron-Oklahoma
2146,40027,Cleveland County,Oklahoma,Cleveland-Oklahoma
2147,40029,Coal County,Oklahoma,Coal-Oklahoma
2148,40031,Comanche County,Oklahoma,Comanche-Oklahoma
2149,40033,Cotton County,Oklahoma,Cotton-Oklahoma
2150,40035,Craig County,Oklahoma,Craig-Oklahoma
2151,40037,Creek County,Oklahoma,Creek-Oklahoma
2152,40039,Custer County,Oklahoma,Custer-Oklahoma
2153,40041,Delaware County,Oklahoma,Delaware-Oklahoma
2154,40043,Dewey County,Oklahoma,Dewey-Oklahoma
2155,40045,Ellis County,Oklahoma,Ellis-Oklahoma
2156,40047,Garfield County,Oklahoma,Garfield-Oklahoma
2157,40049,Garvin County,Oklahoma,Garvin-Oklahoma
2158,40051,Grady County,Oklahoma,Grady-Oklahoma
2159,40053,Grant County,Oklahoma,Grant-Oklahoma
2160,40055,Greer County,Oklahoma,Greer-Oklahoma
2161,40057,Harmon County,Oklahoma,Harmon-Oklahoma
2162,40059,Harper County,Oklahoma,Harper-Oklahoma
2163,40061,Haskell County,Oklahoma,Haskell-Oklahoma
2164,40063,Hughes County,Oklahoma,Hughes-Oklahoma
2165,40065,Jackson County,Oklahoma,Jackson-Oklahoma
2166,40067,Jefferson County,Oklahoma,Jefferson-Oklahoma
2167,40069,Johnston County,Oklahoma,Johnston-Oklahoma
2168,40071,Kay County,Oklahoma,Kay-Oklahoma
2169,40073,Kingfisher County,Oklahoma,Kingfisher-Oklahoma
2170,40075,Kiowa County,Oklahoma,Kiowa-Oklahoma
2171,40077,Latimer County,Oklahoma,Latimer-Oklahoma
2172,40079,Le Flore County,Oklahoma,Le Flore-Oklahoma
2173,40081,Lincoln County,Oklahoma,Lincoln-Oklahoma
2174,40083,Logan County,Oklahoma,Logan-Oklahoma
2175,40085,Love County,Oklahoma,Love-Oklahoma
2176,40087,McClain County,Oklahoma,McClain-Oklahoma
2177,40089,McCurtain County,Oklahoma,McCurtain-Oklahoma
2178,40091,McIntosh County,Oklahoma,McIntosh-Oklahoma
2179,40093,Major County,Oklahoma,Major-Oklahoma
2180,40095,Marshall County,Oklahoma,Marshall-Oklahoma
2181,40097,Mayes County,Oklahoma,Mayes-Oklahoma
2182,40099,Murray County,Oklahoma,Murray-Oklahoma
2183,40101,Muskogee County,Oklahoma,Muskogee-Oklahoma
2184,40103,Noble County,Oklahoma,Noble-Oklahoma
2185,40105,Nowata County,Oklahoma,Nowata-Oklahoma
2186,40107,Okfuskee County,Oklahoma,Okfuskee-Oklahoma
2187,40109,Oklahoma County,Oklahoma,Oklahoma-Oklahoma
2188,40111,Okmulgee County,Oklahoma,Okmulgee-Oklahoma
2189,40113,Osage County,Oklahoma,Osage-Oklahoma
2190,40115,Ottawa County,Oklahoma,Ottawa-Oklahoma
2191,40117,Pawnee County,Oklahoma,Pawnee-Oklahoma
2192,40119,Payne County,Oklahoma,Payne-Oklahoma
2193,40121,Pittsburg County,Oklahoma,Pittsburg-Oklahoma
2194,40123,Pontotoc County,Oklahoma,Pontotoc-Oklahoma
2195,40125,Pottawatomie County,Oklahoma,Pottawatomie-Oklahoma
2196,40127,Pushmataha County,Oklahoma,Pushmataha-Oklahoma
2197,40129,Roger Mills County,Oklahoma,Roger Mills-Oklahoma
2198,40131,Rogers County,Oklahoma,Rogers-Oklahoma
2199,40133,Seminole County,Oklahoma,Seminole-Oklahoma
2200,40135,Sequoyah County,Oklahoma,Sequoyah-Oklahoma
2201,40137,Stephens County,Oklahoma,Stephens-Oklahoma
2202,40139,Texas County,Oklahoma,Texas-Oklahoma
2203,40141,Tillman County,Oklahoma,Tillman-Oklahoma
2204,40143,Tulsa County,Oklahoma,Tulsa-Oklahoma
2205,40145,Wagoner County,Oklahoma,Wagoner-Oklahoma
2206,40147,Washington County,Oklahoma,Washington-Oklahoma
2207,40149,Washita County,Oklahoma,Washita-Oklahoma
2208,40151,Woods County,Oklahoma,Woods-Oklahoma
2209,40153,Woodward County,Oklahoma,Woodward-Oklahoma
2210,41001,Baker County,Oregon,Baker-Oregon
2211,41003,Benton County,Oregon,Benton-Oregon
2212,41005,Clackamas County,Oregon,Clackamas-Oregon
2213,41007,Clatsop County,Oregon,Clatsop-Oregon
2214,41009,Columbia County,Oregon,Columbia-Oregon
2215,41011,Coos County,Oregon,Coos-Oregon
2216,41013,Crook County,Oregon,Crook-Oregon
2217,41015,Curry County,Oregon,Curry-Oregon
2218,41017,Deschutes County,Oregon,Deschutes-Oregon
2219,41019,Douglas County,Oregon,Douglas-Oregon
2220,41021,Gilliam County,Oregon,Gilliam-Oregon
2221,41023,Grant County,Oregon,Grant-Oregon
2222,41025,Harney County,Oregon,Harney-Oregon
2223,41027,Hood River County,Oregon,Hood River-Oregon
2224,41029,Jackson County,Oregon,Jackson-Oregon
2225,41031,Jefferson County,Oregon,Jefferson-Oregon
2226,41033,Josephine County,Oregon,Josephine-Oregon
2227,41035,Klamath County,Oregon,Klamath-Oregon
2228,41037,Lake County,Oregon,Lake-Oregon
2229,41039,Lane County,Oregon,Lane-Oregon
2230,41041,Lincoln County,Oregon,Lincoln-Oregon
2231,41043,Linn County,Oregon,Linn-Oregon
2232,41045,Malheur County,Oregon,Malheur-Oregon
2233,41047,Marion County,Oregon,Marion-Oregon
2234,41049,Morrow County,Oregon,Morrow-Oregon
2235,41051,Multnomah County,Oregon,Multnomah-Oregon
2236,41053,Polk County,Oregon,Polk-Oregon
2237,41055,Sherman County,Oregon,Sherman-Oregon
2238,41057,Tillamook County,Oregon,Tillamook-Oregon
2239,41059,Umatilla County,Oregon,Umatilla-Oregon
2240,41061,Union County,Oregon,Union-Oregon
2241,41063,Wallowa County,Oregon,Wallowa-Oregon
2242,41065,Wasco County,Oregon,Wasco-Oregon
2243,41067,Washington County,Oregon,Washington-Oregon
2244,41069,Wheeler County,Oregon,Wheeler-Oregon
2245,41071,Yamhill County,Oregon,Yamhill-Oregon
2246,42001,Adams County,Pennsylvania,Adams-Pennsylvania
2247,42003,Allegheny County,Pennsylvania,Allegheny-Pennsylvania
2248,42005,Armstrong County,Pennsylvania,Armstrong-Pennsylvania
2249,42007,Beaver County,Pennsylvania,Beaver-Pennsylvania
2250,42009,Bedford County,Pennsylvania,Bedford-Pennsylvania
2251,42011,Berks County,Pennsylvania,Berks-Pennsylvania
2252,42013,Blair County,Pennsylvania,Blair-Pennsylvania
2253,42015,Bradford County,Pennsylvania,Bradford-Pennsylvania
2254,42017,Bucks County,Pennsylvania,Bucks-Pennsylvania
2255,42019,Butler County,Pennsylvania,Butler-Pennsylvania
2256,42021,Cambria County,Pennsylvania,Cambria-Pennsylvania
2257,42023,Cameron County,Pennsylvania,Cameron-Pennsylvania
2258,42025,Carbon County,Pennsylvania,Carbon-Pennsylvania
2259,42027,Centre County,Pennsylvania,Centre-Pennsylvania
2260,42029,Chester County,Pennsylvania,Chester-Pennsylvania
2261,42031,Clarion County,Pennsylvania,Clarion-Pennsylvania
2262,42033,Clearfield County,Pennsylvania,Clearfield-Pennsylvania
2263,42035,Clinton County,Pennsylvania,Clinton-Pennsylvania
2264,42037,Columbia County,Pennsylvania,Columbia-Pennsylvania
2265,42039,Crawford County,Pennsylvania,Crawford-Pennsylvania
2266,42041,Cumberland County,Pennsylvania,Cumberland-Pennsylvania
2267,42043,Dauphin County,Pennsylvania,Dauphin-Pennsylvania
2268,42045,Delaware County,Pennsylvania,Delaware-Pennsylvania
2269,42047,Elk County,Pennsylvania,Elk-Pennsylvania
2270,42049,Erie County,Pennsylvania,Erie-Pennsylvania
2271,42051,Fayette County,Pennsylvania,Fayette-Pennsylvania
2272,42053,Forest County,Pennsylvania,Forest-Pennsylvania
2273,42055,Franklin County,Pennsylvania,Franklin-Pennsylvania
2274,42057,Fulton County,Pennsylvania,Fulton-Pennsylvania
2275,42059,Greene County,Pennsylvania,Greene-Pennsylvania
2276,42061,Huntingdon County,Pennsylvania,Huntingdon-Pennsylvania
2277,42063,Indiana County,Pennsylvania,Indiana-Pennsylvania
2278,42065,Jefferson County,Pennsylvania,Jefferson-Pennsylvania
2279,42067,Juniata County,Pennsylvania,Juniata-Pennsylvania
2280,42069,Lackawanna County,Pennsylvania,Lackawanna-Pennsylvania
2281,42071,Lancaster County,Pennsylvania,Lancaster-Pennsylvania
2282,42073,Lawrence County,Pennsylvania,Lawrence-Pennsylvania
2283,42075,Lebanon County,Pennsylvania,Lebanon-Pennsylvania
2284,42077,Lehigh County,Pennsylvania,Lehigh-Pennsylvania
2285,42079,Luzerne County,Pennsylvania,Luzerne-Pennsylvania
2286,42081,Lycoming County,Pennsylvania,Lycoming-Pennsylvania
2287,42083,McKean County,Pennsylvania,McKean-Pennsylvania
2288,42085,Mercer County,Pennsylvania,Mercer-Pennsylvania
2289,42087,Mifflin County,Pennsylvania,Mifflin-Pennsylvania
2290,42089,Monroe County,Pennsylvania,Monroe-Pennsylvania
2291,42091,Montgomery County,Pennsylvania,Montgomery-Pennsylvania
2292,42093,Montour County,Pennsylvania,Montour-Pennsylvania
2293,42095,Northampton County,Pennsylvania,Northampton-Pennsylvania
2294,42097,Northumberland County,Pennsylvania,Northumberland-Pennsylvania
2295,42099,Perry County,Pennsylvania,Perry-Pennsylvania
2296,42101,Philadelphia County,Pennsylvania,Philadelphia-Pennsylvania
2297,42103,Pike County,Pennsylvania,Pike-Pennsylvania
2298,42105,Potter County,Pennsylvania,Potter-Pennsylvania
2299,42107,Schuylkill County,Pennsylvania,Schuylkill-Pennsylvania
2300,42109,Snyder County,Pennsylvania,Snyder-Pennsylvania
2301,42111,Somerset County,Pennsylvania,Somerset-Pennsylvania
2302,42113,Sullivan County,Pennsylvania,Sullivan-Pennsylvania
2303,42115,Susquehanna County,Pennsylvania,Susquehanna-Pennsylvania
2304,42117,Tioga County,Pennsylvania,Tioga-Pennsylvania
2305,42119,Union County,Pennsylvania,Union-Pennsylvania
2306,42121,Venango County,Pennsylvania,Venango-Pennsylvania
2307,42123,Warren County,Pennsylvania,Warren-Pennsylvania
2308,42125,Washington County,Pennsylvania,Washington-Pennsylvania
2309,42127,Wayne County,Pennsylvania,Wayne-Pennsylvania
2310,42129,Westmoreland County,Pennsylvania,Westmoreland-Pennsylvania
2311,42131,Wyoming County,Pennsylvania,Wyoming-Pennsylvania
2312,42133,York County,Pennsylvania,York-Pennsylvania
2313,44001,Bristol County,Rhode Island,Bristol-Rhode Island
2314,44003,Kent County,Rhode Island,Kent-Rhode Island
2315,44005,Newport County,Rhode Island,Newport-Rhode Island
2316,44007,Providence County,Rhode Island,Providence-Rhode Island
2317,44009,Washington County,Rhode Island,Washington-Rhode Island
2318,45001,Abbeville County,South Carolina,Abbeville-South Carolina
2319,45003,Aiken County,South Carolina,Aiken-South Carolina
2320,45005,Allendale County,South Carolina,Allendale-South Carolina
2321,45007,Anderson County,South Carolina,Anderson-South Carolina
2322,45009,Bamberg County,South Carolina,Bamberg-South Carolina
2323,45011,Barnwell County,South Carolina,Barnwell-South Carolina
2324,45013,Beaufort County,South Carolina,Beaufort-South Carolina
2325,45015,Berkeley County,South Carolina,Berkeley-South Carolina
2326,45017,Calhoun County,South Carolina,Calhoun-South Carolina
2327,45019,Charleston County,South Carolina,Charleston-South Carolina
2328,45021,Cherokee County,South Carolina,Cherokee-South Carolina
2329,45023,Chester County,South Carolina,Chester-South Carolina
2330,45025,Chesterfield County,South Carolina,Chesterfield-South Carolina
2331,45027,Clarendon County,South Carolina,Clarendon-South Carolina
2332,45029,Colleton County,South Carolina,Colleton-South Carolina
2333,45031,Darlington County,South Carolina,Darlington-South Carolina
2334,45033,Dillon County,South Carolina,Dillon-South Carolina
2335,45035,Dorchester County,South Carolina,Dorchester-South Carolina
2336,45037,Edgefield County,South Carolina,Edgefield-South Carolina
2337,45039,Fairfield County,South Carolina,Fairfield-South Carolina
2338,45041,Florence County,South Carolina,Florence-South Carolina
2339,45043,Georgetown County,South Carolina,Georgetown-South Carolina
2340,45045,Greenville County,South Carolina,Greenville-South Carolina
2341,45047,Greenwood County,South Carolina,Greenwood-South Carolina
2342,45049,Hampton County,South Carolina,Hampton-South Carolina
2343,45051,Horry County,South Carolina,Horry-South Carolina
2344,45053,Jasper County,South Carolina,Jasper-South Carolina
2345,45055,Kershaw County,South Carolina,Kershaw-South Carolina
2346,45057,Lancaster County,South Carolina,Lancaster-South Carolina
2347,45059,Laurens County,South Carolina,Laurens-South Carolina
2348,45061,Lee County,South Carolina,Lee-South Carolina
2349,45063,Lexington County,South Carolina,Lexington-South Carolina
2350,45065,McCormick County,South Carolina,McCormick-South Carolina
2351,45067,Marion County,South Carolina,Marion-South Carolina
2352,45069,Marlboro County,South Carolina,Marlboro-South Carolina
2353,45071,Newberry County,South Carolina,Newberry-South Carolina
2354,45073,Oconee County,South Carolina,Oconee-South Carolina
2355,45075,Orangeburg County,South Carolina,Orangeburg-South Carolina
2356,45077,Pickens County,South Carolina,Pickens-South Carolina
2357,45079,Richland County,South Carolina,Richland-South Carolina
2358,45081,Saluda County,South Carolina,Saluda-South Carolina
2359,45083,Spartanburg County,South Carolina,Spartanburg-South Carolina
2360,45085,Sumter County,South Carolina,Sumter-South Carolina
2361,45087,Union County,South Carolina,Union-South Carolina
2362,45089,Williamsburg County,South Carolina,Williamsburg-South Carolina
2363,45091,York County,South Carolina,York-South Carolina
2364,46003,Aurora County,South Dakota,Aurora-South Dakota
2365,46005,Beadle County,South Dakota,Beadle-South Dakota
2366,46007,Bennett County,South Dakota,Bennett-South Dakota
2367,46009,Bon Homme County,South Dakota,Bon Homme-South Dakota
2368,46011,Brookings County,South Dakota,Brookings-South Dakota
2369,46013,Brown County,South Dakota,Brown-South Dakota
2370,46015,Brule County,South Dakota,Brule-South Dakota
2371,46017,Buffalo County,South Dakota,Buffalo-South Dakota
2372,46019,Butte County,South Dakota,Butte-South Dakota
2373,46021,Campbell County,South Dakota,Campbell-South Dakota
2374,46023,Charles Mix County,South Dakota,Charles Mix-South Dakota
2375,46025,Clark County,South Dakota,Clark-South Dakota
2376,46027,Clay County,South Dakota,Clay-South Dakota
2377,46029,Codington County,South Dakota,Codington-South Dakota
2378,46031,Corson County,South Dakota,Corson-South Dakota
2379,46033,Custer County,South Dakota,Custer-South Dakota
2380,46035,Davison County,South Dakota,Davison-South Dakota
2381,46037,Day County,South Dakota,Day-South Dakota
2382,46039,Deuel County,South Dakota,Deuel-South Dakota
2383,46041,Dewey County,South Dakota,Dewey-South Dakota
2384,46043,Douglas County,South Dakota,Douglas-South Dakota
2385,46045,Edmunds County,South Dakota,Edmunds-South Dakota
2386,46047,Fall River County,South Dakota,Fall River-South Dakota
2387,46049,Faulk County,South Dakota,Faulk-South Dakota
2388,46051,Grant County,South Dakota,Grant-South Dakota
2389,46053,Gregory County,South Dakota,Gregory-South Dakota
2390,46055,Haakon County,South Dakota,Haakon-South Dakota
2391,46057,Hamlin County,South Dakota,Hamlin-South Dakota
2392,46059,Hand County,South Dakota,Hand-South Dakota
2393,46061,Hanson County,South Dakota,Hanson-South Dakota
2394,46063,Harding County,South Dakota,Harding-South Dakota
2395,46065,Hughes County,South Dakota,Hughes-South Dakota
2396,46067,Hutchinson County,South Dakota,Hutchinson-South Dakota
2397,46069,Hyde County,South Dakota,Hyde-South Dakota
2398,46071,Jackson County,South Dakota,Jackson-South Dakota
2399,46073,Jerauld County,South Dakota,Jerauld-South Dakota
2400,46075,Jones County,South Dakota,Jones-South Dakota
2401,46077,Kingsbury County,South Dakota,Kingsbury-South Dakota
2402,46079,Lake County,South Dakota,Lake-South Dakota
2403,46081,Lawrence County,South Dakota,Lawrence-South Dakota
2404,46083,Lincoln County,South Dakota,Lincoln-South Dakota
2405,46085,Lyman County,South Dakota,Lyman-South Dakota
2406,46087,McCook County,South Dakota,McCook-South Dakota
2407,46089,McPherson County,South Dakota,McPherson-South Dakota
2408,46091,Marshall County,South Dakota,Marshall-South Dakota
2409,46093,Meade County,South Dakota,Meade-South Dakota
2410,46095,Mellette County,South Dakota,Mellette-South Dakota
2411,46097,Miner County,South Dakota,Miner-South Dakota
2412,46099,Minnehaha County,South Dakota,Minnehaha-South Dakota
2413,46101,Moody County,South Dakota,Moody-South Dakota
2414,46102,Oglala Lakota County,South Dakota,Oglala Lakota-South Dakota
2415,46103,Pennington County,South Dakota,Pennington-South Dakota
2416,46105,Perkins County,South Dakota,Perkins-South Dakota
2417,46107,Potter County,South Dakota,Potter-South Dakota
2418,46109,Roberts County,South Dakota,Roberts-South Dakota
2419,46111,Sanborn County,South Dakota,Sanborn-South Dakota
2420,46113,Shannon County,South Dakota,Shannon-South Dakota
2421,46115,Spink County,South Dakota,Spink-South Dakota
2422,46117,Stanley County,South Dakota,Stanley-South Dakota
2423,46119,Sully County,South Dakota,Sully-South Dakota
2424,46121,Todd County,South Dakota,Todd-South Dakota
2425,46123,Tripp County,South Dakota,Tripp-South Dakota
2426,46125,Turner County,South Dakota,Turner-South Dakota
2427,46127,Union County,South Dakota,Union-South Dakota
2428,46129,Walworth County,South Dakota,Walworth-South Dakota
2429,46135,Yankton County,South Dakota,Yankton-South Dakota
2430,46137,Ziebach County,South Dakota,Ziebach-South Dakota
2431,47001,Anderson County,Tennessee,Anderson-Tennessee
2432,47003,Bedford County,Tennessee,Bedford-Tennessee
2433,47005,Benton County,Tennessee,Benton-Tennessee
2434,47007,Bledsoe County,Tennessee,Bledsoe-Tennessee
2435,47009,Blount County,Tennessee,Blount-Tennessee
2436,47011,Bradley County,Tennessee,Bradley-Tennessee
2437,47013,Campbell County,Tennessee,Campbell-Tennessee
2438,47015,Cannon County,Tennessee,Cannon-Tennessee
2439,47017,Carroll County,Tennessee,Carroll-Tennessee
2440,47019,Carter County,Tennessee,Carter-Tennessee
2441,47021,Cheatham County,Tennessee,Cheatham-Tennessee
2442,47023,Chester County,Tennessee,Chester-Tennessee
2443,47025,Claiborne County,Tennessee,Claiborne-Tennessee
2444,47027,Clay County,Tennessee,Clay-Tennessee
2445,47029,Cocke County,Tennessee,Cocke-Tennessee
2446,47031,Coffee County,Tennessee,Coffee-Tennessee
2447,47033,Crockett County,Tennessee,Crockett-Tennessee
2448,47035,Cumberland County,Tennessee,Cumberland-Tennessee
2449,47037,Davidson County,Tennessee,Davidson-Tennessee
2450,47039,Decatur County,Tennessee,Decatur-Tennessee
2451,47041,DeKalb County,Tennessee,DeKalb-Tennessee
2452,47043,Dickson County,Tennessee,Dickson-Tennessee
2453,47045,Dyer County,Tennessee,Dyer-Tennessee
2454,47047,Fayette County,Tennessee,Fayette-Tennessee
2455,47049,Fentress County,Tennessee,Fentress-Tennessee
2456,47051,Franklin County,Tennessee,Franklin-Tennessee
2457,47053,Gibson County,Tennessee,Gibson-Tennessee
2458,47055,Giles County,Tennessee,Giles-Tennessee
2459,47057,Grainger County,Tennessee,Grainger-Tennessee
2460,47059,Greene County,Tennessee,Greene-Tennessee
2461,47061,Grundy County,Tennessee,Grundy-Tennessee
2462,47063,Hamblen County,Tennessee,Hamblen-Tennessee
2463,47065,Hamilton County,Tennessee,Hamilton-Tennessee
2464,47067,Hancock County,Tennessee,Hancock-Tennessee
2465,47069,Hardeman County,Tennessee,Hardeman-Tennessee
2466,47071,Hardin County,Tennessee,Hardin-Tennessee
2467,47073,Hawkins County,Tennessee,Hawkins-Tennessee
2468,47075,Haywood County,Tennessee,Haywood-Tennessee
2469,47077,Henderson County,Tennessee,Henderson-Tennessee
2470,47079,Henry County,Tennessee,Henry-Tennessee
2471,47081,Hickman County,Tennessee,Hickman-Tennessee
2472,47083,Houston County,Tennessee,Houston-Tennessee
2473,47085,Humphreys County,Tennessee,Humphreys-Tennessee
2474,47087,Jackson County,Tennessee,Jackson-Tennessee
2475,47089,Jefferson County,Tennessee,Jefferson-Tennessee
2476,47091,Johnson County,Tennessee,Johnson-Tennessee
2477,47093,Knox County,Tennessee,Knox-Tennessee
2478,47095,Lake County,Tennessee,Lake-Tennessee
2479,47097,Lauderdale County,Tennessee,Lauderdale-Tennessee
2480,47099,Lawrence County,Tennessee,Lawrence-Tennessee
2481,47101,Lewis County,Tennessee,Lewis-Tennessee
2482,47103,Lincoln County,Tennessee,Lincoln-Tennessee
2483,47105,Loudon County,Tennessee,Loudon-Tennessee
2484,47107,McMinn County,Tennessee,McMinn-Tennessee
2485,47109,McNairy County,Tennessee,McNairy-Tennessee
2486,47111,Macon County,Tennessee,Macon-Tennessee
2487,47113,Madison County,Tennessee,Madison-Tennessee
2488,47115,Marion County,Tennessee,Marion-Tennessee
2489,47117,Marshall County,Tennessee,Marshall-Tennessee
2490,47119,Maury County,Tennessee,Maury-Tennessee
2491,47121,Meigs County,Tennessee,Meigs-Tennessee
2492,47123,Monroe County,Tennessee,Monroe-Tennessee
2493,47125,Montgomery County,Tennessee,Montgomery-Tennessee
2494,47127,Moore County,Tennessee,Moore-Tennessee
2495,47129,Morgan County,Tennessee,Morgan-Tennessee
2496,47131,Obion County,Tennessee,Obion-Tennessee
2497,47133,Overton County,Tennessee,Overton-Tennessee
2498,47135,Perry County,Tennessee,Perry-Tennessee
2499,47137,Pickett County,Tennessee,Pickett-Tennessee
2500,47139,Polk County,Tennessee,Polk-Tennessee
2501,47141,Putnam County,Tennessee,Putnam-Tennessee
2502,47143,Rhea County,Tennessee,Rhea-Tennessee
2503,47145,Roane County,Tennessee,Roane-Tennessee
2504,47147,Robertson County,Tennessee,Robertson-Tennessee
2505,47149,Rutherford County,Tennessee,Rutherford-Tennessee
2506,47151,Scott County,Tennessee,Scott-Tennessee
2507,47153,Sequatchie County,Tennessee,Sequatchie-Tennessee
2508,47155,Sevier County,Tennessee,Sevier-Tennessee
2509,47157,Shelby County,Tennessee,Shelby-Tennessee
2510,47159,Smith County,Tennessee,Smith-Tennessee
2511,47161,Stewart County,Tennessee,Stewart-Tennessee
2512,47163,Sullivan County,Tennessee,Sullivan-Tennessee
2513,47165,Sumner County,Tennessee,Sumner-Tennessee
2514,47167,Tipton County,Tennessee,Tipton-Tennessee
2515,47169,Trousdale County,Tennessee,Trousdale-Tennessee
2516,47171,Unicoi County,Tennessee,Unicoi-Tennessee
2517,47173,Union County,Tennessee,Union-Tennessee
2518,47175,Van Buren County,Tennessee,Van Buren-Tennessee
2519,47177,Warren County,Tennessee,Warren-Tennessee
2520,47179,Washington County,Tennessee,Washington-Tennessee
2521,47181,Wayne County,Tennessee,Wayne-Tennessee
2522,47183,Weakley County,Tennessee,Weakley-Tennessee
2523,47185,White County,Tennessee,White-Tennessee
